生きた伝説 アトス,Athos : P07-003PR Fire Emblem 0 Cipher FE Promotion Card Blazing
お洒落好きな槍聖 オボロ,Oboro : P07-004PR Fire Emblem 0 Cipher FE Promotion Card If Fates
オスティア侯弟 ヘクトル,Hector P07-005PR Fire Emblem 0 Cipher FE Promotion Card Blazing
「牙」の見習い ニノ,Nino P07-006PR Fire Emblem 0 Cipher Mint FE Promotion 7 Blazing Blade Heroes
風神の継承者 タクミ,
慈しみの妹 サクラ,
草原の剣士 リン,Lyn P07-009PR Fire Emblem 0 Cipher FE Promotion 7 Blazing Blade Heroes
火の如き王女 ヒノカ,
妖艶な花 カミラ,
赤の騎士 カイン,
緑の騎士 アベル,
白夜王家の長子 リョウマ,Ryoma P07-014PR Fire Emblem 0 Cipher Mint FE Promotion 7 If Fates Heroes
暗夜王族の長子 マークス,Xander P07-015PR Fire Emblem 0 Cipher Mint FE Promotion 7 If Fates Heroes
ロルカ族の娘 リン,
慈しみの妹 サクラ,Sakura P07-017PR Fire Emblem 0 Cipher Mint FE Promotion 7 If Fates Heroes
可憐な妹 エリーゼ,
ラムの村の少年 アルム,
ソフィアの神官戦士 セリカ,
キャラバンの踊り子 オリヴィエ,
光を導く者 レヴィン,Lewyn P08-004PR Fire Emblem 0 Cipher Mint FE Promotion 8 Holy Wars Heroes
国亡き忠騎 セルジュ,Cherche P08-005PR Fire Emblem 0 Cipher Mint FE Promotion 8 Awakening Heroes
グランベルの皇女 ユリア,Julia: P08-006PR Fire Emblem 0 Cipher Mint FE Promotional Card 8 Holy War
タリスの王女 シーダ,Caeda: P08-007PR Fire Emblem 0 Cipher Mint FE Promotional Card 8 Mystery of
義賊の少年 サザ,
ラムの村の少年 アルム,
ソフィアの神官戦士 セリカ,
自警団を率いる王子 クロム,Chrom P08-011PR Fire Emblem 0 Cipher Mint FE Promotion 8 Awakening Heroes
アスク王国の王子 アルフォンス,
アスク王国の王女 シャロン,
夢見る想い エフィ,
雷斧の竜将 グローメル,
ラムの村の少年 アルム,
ソフィアの神官戦士 セリカ,Celica : P09-006PR Fire Emblem 0 Cipher FE Promotion Card Echoes
その力、一個師団級 ジェミー,
傭兵団の妹 ミスト,Mist P09-008PR Fire Emblem 0 Cipher FE Promotion Card Path of Radiance
ヴァイス・ブレイヴの戦士 アンナ,Anna P09-009PR Fire Emblem 0 Cipher Mint FE Promotion 9 Awakening Heroes
解放軍のニューリーダー アルム,Alm P09-010PR Fire Emblem 0 Cipher Mint FE Promotion 9 Echoes Heroes
ミラの神殿を目指す姫 セリカ,
ルネスの王女 エイリーク,
ルネスの王子 エフラム,
ホラふき剣士 シャナム,
白き木馬の砲手 カムイ(男),Corrin Male P10-004PR Fire Emblem 0 Cipher Mint FE Promotion 10 If Fates Heroes
レンスターの騎士 フィン,Finn P10-005PR Fire Emblem 0 Cipher FE Heroes Promotion Card Holy War
フィアナの剣士 マリータ,
暴かれた楽園 エポニーヌ,Nina P10-007PR Fire Emblem 0 Cipher FE Heroes Promotion Card If Fates
竜角の王女 カムイ(女),
ラムの村の少年 アルム,
平和を守る王子 アルフォンス,Alfonse : P10-010PR Fire Emblem 0 Cipher FE Promotion Card Heroes
気高き願いの王女 エイリーク,Eirika P11-001PR Fire Emblem 0 Cipher Mint FE Promotion 11 Sacred Stones Heroes
猛き誓いの王子 エフラム,Ephraim P11-002PR Fire Emblem 0 Cipher FE Promotion Card Sacred Stones
噂の女剣士 マリカ,Marisa: P11-003PR Fire Emblem 0 Cipher Booster Series 11 Mint FE Sacred Stones
リゲルの英雄 マイセン,Mycen P11-004PR Fire Emblem 0 Cipher FE Promotion Card Echoes
ルネスの王子 エフラム,Ephraim: P11-005PR Fire Emblem 0 Cipher Mint FE Promotional Card 11 Sacred Stone
アイトリス国の王女 リアン,Lianna: P11-006PR Fire Emblem 0 Cipher Mint FE Promotional Card 11
聖王の半身 ルフレ(女),
風神の継承者 タクミ,Takumi P11-008PR Fire Emblem 0 Cipher Mint FE Promotion 11 If Fates Heroes
森の村の火の玉娘 デューテ,Delthea P11-009PR Fire Emblem 0 Cipher FE Heroes Promotion Card Echoes
白夜王国の王女 カムイ(女),
アスク王国の王女 シャロン,
優しき決意の王女 エイリーク,Eirika P11-012PR Fire Emblem 0 Cipher FE Heroes Promotion Card Sacred Stones
神竜族の王女 チキ,
おてんばマムクート ノノ,
ニフルの王女 フィヨルム,Fjorm : P12-001PR Fire Emblem 0 Cipher FE Promotion Card Heroes
ムスペルの王女 レーヴァテイン,
封印されし女神 ユンヌ,
幼竜を救った傭兵 グレゴ,
傭兵団の知恵者 セネリオ,Soren P12-005PR Fire Emblem 0 Cipher Mint FE Promotion 12 Radiant Dawn Heroes
兄を慕う姫 ラケシス,Lachesis P12-006PR Fire Emblem 0 Cipher Mint FE Promotion 12 Holy War Heroes
王血を引く黒騎士 アレス,Ares P12-007PR Fire Emblem 0 Cipher FE Heroes Promotion Card Holy War
神竜族の王女 チキ,
勇戦の将軍 アイク,Ike P12-009PR Fire Emblem 0 Cipher Mint FE Promotion 12 Path Radiance
絶望に抗う王女 ルキナ,
輝く大地の王子 カムイ(男),
草原の弓姫 リン,Lyn P13-003PR Fire Emblem 0 Cipher Mint FE Promotion Blazing Blade Heroes
三千回目の夏休み チキ,
長き旅の始まり マルス,
聖王の半身 ルフレ(女),Robin (Female) P13-006PR Fire Emblem 0 Cipher Promotion 13 Mint FE Heroes
暗夜最強の騎士 マークス,Xander : P13-007PR Fire Emblem 0 Cipher FE Promotion Card If Fates
武者修行の剣士 ワユ,
明るく元気な槍姫 シャロン,
恩返しの氷姫 フィヨルム,
絆の戦姫 ルキナ,
砕けぬ氷結の意思 フィヨルム,
斬り裂く灼熱の刃 レーヴァテイン,Laevatein P13-012PR Fire Emblem 0 Cipher FE Heroes Promotion Card
アリティアの英雄王子 マルス,
レンスターの光 リーフ,
春色の聖王女 ルキナ,Lucina P14-003PR Fire Emblem 0 Cipher Mint FE Promotion 14 Awakening Heroes
白と黒の狭間で カムイ(女),Corrin (Femal) P14-004PR Fire Emblem 0 Cipher FE Heroes Promotion Card If Fates
自警団の軍師 ルフレ(男),
練磨の雷剣 リョウマ,
傭兵団長の息子 アイク,
放浪の魔道少女 イレース,
慈愛の神官 セリカ,Celica P14-009PR Fire Emblem 0 Cipher Mint FE Promotion 14 Echoes Heroes
卓越した戦術師 ルフレ(男),Robin Male P14-010PR Fire Emblem 0 Cipher Mint FE Promotion 14 Awakening Heroes
白き闇のプリンセス カムイ（女）,
フェレ家を継ぐ者 ロイ,
旅立ちの刻 セリカ,
癒やしの剣豪 リフ,
銀天に咲く愛花 カミラ,Camilla : P15-004PR Fire Emblem 0 Cipher FE Promotion Card If Fates
長き旅の始まり マルス,Marth : P15-005PR Fire Emblem 0 Cipher FE Promotion Card Mystery of
タリスの翔姫 シーダ,Caeda : P15-006PR Fire Emblem 0 Cipher FE Promotion Card Mystery of
訓導の暗黒剣 マークス,
トラキアで育った王女 アルテナ,Altena : P15-008PR Fire Emblem 0 Cipher FE Promotion Card Genealogy Holy War
幼なじみの公女 リリーナ,Lilina: P15-009PR Fire Emblem 0 Cipher Booster Series 15 Mint FE Comic Market 95
絶望に抗う王女 ルキナ,
光亡き荒野の王女 カムイ(女),
アリティアの緑騎 アベル,
アリティアの赤騎 カイン,
同盟軍の指揮官 マルス,
昏き闇のプリンス カムイ(男),
英雄王となる者 マルス,
聖痕を持つ王女 ルキナ,
フェレ領主 エリウッド,Eliwood P16-003PR Fire Emblem 0 Cipher Mint FE Promotion 16 Binding Blade Heroes
一途な恋の弓 エフィ,
フェレ家を継ぐ者 ロイ,
リグレ家の小公女 クラリーネ,Clarine : P16-006PR Fire Emblem 0 Cipher FE Promotion Card Binding
旅立ちの刻 セリカ,Celica : P16-007PR Fire Emblem 0 Cipher FE Promotion Card Echoes
ベグニオン帝国第37代皇帝 サナキ,
風に揺れる想い リン,
聖痕を持つ王女 ルキナ,Lucina: P16-010PR Fire Emblem 0 Cipher Booster Series 16 Mint FE Expo 2019
若き炎の指揮官 ロイ,Roy P16-011PR Fire Emblem 0 Cipher FE Heroes Promotion Binding Blade
アドラステアの皇女 エーデルガルト,
ファーガスの王子 ディミトリ,Dimitri P16-013PR Fire Emblem 0 Cipher Festival limited Mint FE Three Houses
レスター盟主の嫡子 クロード(フ...,
精霊の森の巫女 ディアドラ,
士官学校の新任教師 ベレト,
黒鷲の学級の級長 エーデルガルト,
青獅子の学級の級長 ディミトリ,
金鹿の学級の級長 クロード(フォドラ),Claude P17-004PR Fire Emblem 0 Cipher Mint FE Three Houses Heroes
献身の白翼姫 シーダ,
双聖の勇王 エフラム,
長き眠りからの目醒め チキ,Tiki: P17-007PR Fire Emblem 0 Cipher Mint FE Booster Series 17
白夜の姫君 サクラ,Sakura: P17-008PR Fire Emblem 0 Cipher Mint FE Booster Series 17
愛情深き竜王女 カミラ,
「印」を持つ魔道士 セネリオ,Soren P17-010PR Fire Emblem 0 Cipher FE Promotion 17 Path Radiance
暗夜のプリンセス エリーゼ,
士官学校の新任教師 ベレト,
黒鷲の学級の級長 エーデルガルト,Edelgard: P17-013PR Fire Emblem 0 Cipher Mint FE Three Houses Promotion
士官学校の新任教師 ベレト,
士官学校の新任教師 ベレス,
光の血を継ぐ者 セリス,
舞踊対抗戦の覇者 エーデルガルト,Dancer Edelgard: P18-003PR Fire Emblem 0 Cipher Mint FE Booster 18 Three Houses
開花する騎才 アメリア,Amelia P18-004PR Fire Emblem 0 Cipher Mint FE Promotion 18 Sacred Stones Heroes
士官学校の新任教師 ベレト,
物陰より呪いをこめて サーリャ,
熱き翼の鷹王 ティバーン,Tibarn: P18-007PR Fire Emblem 0 Cipher Mint FE Booster Series 18
未来のアスクを担う者 アルフォンス,Alfonse: P18-008PR Fire Emblem 0 Cipher Mint FE Booster Series 18 Three Houses
夢に現れし童女 ソティス,
士官学校の新任教師 ベレス,
士官学校の新任教師 ベレト,Byleth Male P18-011PR Fire Emblem 0 Cipher Mint FE Promotion 18 Three Houses
戦術の教師 ベレト,
戦法の教師 ベレス,Byleth Female P18-013PR Fire Emblem 0 Cipher Mint FE Promotion 18 Three Houses
二つの故郷を持つ王子 カムイ(男),
デインを救う乙女 ミカヤ,
大修道院の行商人 アンナ,
兄想いの姫騎士 ラケシス,
不動の重騎士 アーダン,
フレスベルグの末裔 エーデルガルト,
英雄王となる者 マルス,Marth: P19-007PR Fire Emblem 0 Cipher Promotion Card Mystery of FE
祖国を護る弓王子 タクミ,
神秘の力を持つ童女 ソティス,
士官学校の新任教師 ベレス,
フレスベルグの末裔 エーデルガルト,
陰を秘めた青槍 ディミトリ,Dimitri : P19-012PR Fire Emblem 0 Cipher FE Booster Series 19 Three Houses
策を秘めた金弓 クロード（フォドラ）,
大司教補佐の妹 フレン,Flayn: P19-014PR Fire Emblem 0 Cipher Hologram Card FE Promotion 19 Three Houses
ブレーダッドの嗣子 ディミトリ,
リーガンの後継者 クロード（フ...,
夏色の乙女 ミカヤ,
才色兼備のメイド フローラ,
武士道を重んじる騎士 リョウマ,
騎士道を生きる侍 マークス,
「黒い牙」の娘 ニノ,Nino P20-007PR Fire Emblem 0 Cipher Promotion Card FE Heroes Path Radiance
若き傭兵の剣士 ベレス,Byleth P20-008PR Fire Emblem 0 Cipher Promotion Card FE Heroes Three Houses
フレスベルグの末裔 エーデルガルト,
暗剣を振るう教師 ベレス,
灼鎧の皇帝 エーデルガルト,
炎の紋章を継ぐ者 マルス,Marth P21-001PR Fire Emblem 0 Cipher FE Mint Booster Series 21 mystery of
大修道院の教師　ベレト,Byleth P21-002PR Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
アルフの妖精 ピアニー,Peony P21-003PR Fire Emblem 0 Cipher Mint Promotion 21 FE Heroes
スヴァルトアルフの妖精 スカビオサ,
浜辺に咲く華 リリーナ,Lilina P21-005PR Fire Emblem 0 Cipher FE Heroes Promotion Card 21 Binding Blade
平穏を告げる衛兵 門番,Gatekeeper P21-006PR Fire Emblem 0 Cipher FE Promotion Card 21 Three Houses
ブレーダッドの嗣子 ディミトリ,
リーガンの後継者 クロード（フ...,
天馬騎士団第五部隊長 フィオーラ,
ムスペルの王女 レーヴァテイン,Laevatein P21-010PR Fire Emblem 0 Cipher FE Heroes Promotion 21 Card
誇り高き貴族の末裔 コンスタンツェ,Constance P21-011PR Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
地下街の守護者 ユーリス,Yuri P21-012PR Fire Emblem 0 Cipher FE Mint three houses Cindered Shadows Heroes
紋章の盾の継承者 マルス,Marth P22-001PR Fire Emblem 0 Cipher Promotion 22 Mystery of FE
従者姿の女教師 ベレス,Byleth Female P22-002PR Fire Emblem 0 Cipher FE Promotion 22 Three Houses
絶望の未来からきた王女 ルキナ,
二つの故郷を持つ王女 カムイ（女）,
キアランの公女 リン,Lyn P22-005PR Fire Emblem 0 Cipher FE Promotion 22 Blazing Heroes
光の血を継ぐ者 セリス,Seliph P22-006PR Fire Emblem 0 Cipher FE Promotion 22 Holy Wars Heroes
秘めたる踊りの才能 クロード（...,
青き獅子王の末裔 ディミトリ,
未来に向かってレッツゴー！ エマ,Emma P22-009PR Fire Emblem 0 Cipher FE Promotion 22 Heroes
亡国の王子 マルス,Marth B01-002N Fire Emblem 0 Cipher FE Heroes Booster 1 If Fates
心癒やす翼 シーダ,Caeda B01-005N Fire Emblem 0 Cipher Mint FE Booster 1 Mystery of Heroes
赤の騎士 カイン,Cain B01-008ST Fire Emblem 0 Cipher Mint FE Starter Pack 1 Mystery of
緑の騎士 アベル,Abel B01-010ST Fire Emblem 0 Cipher Mint FE Starter Pack 1 Mystery of
護りの騎士 ドーガ,Draug B01-012N Fire Emblem 0 Cipher Mint Booster 1 Mystery of FE Heroes
解放軍の弓兵 ゴードン,
癒やしの僧 リフ,
豪腕の剣闘士 オグマ,
タリスの戦士 サジ,Bord B01-019N Fire Emblem 0 Cipher Mint Booster 1 Mystery of FE Heroes
タリスの斧使い マジ,Cord B01-020N Fire Emblem 0 Cipher Mint Booster 1 Mystery of FE Heroes
凄腕の剣客 ナバール,Navarre B01-023N  Fire Emblem 0 Cipher Mint Mystery of FE Heroes
辺境の聖女 レナ,Lena B01-026ST Fire Emblem 0 Cipher Mint FE Starter Pack 1 Mystery of
風の魔道士 マリク,
マケドニアの王女 ミネルバ,Minerva B01-031N Fire Emblem 0 Cipher Mint FE Booster 1 Mystery of
マケドニアの妹姫 マリア,Maria B01-033N Fire Emblem 0 Cipher Mint Booster 1 Mystery of FE Heroes
大司祭ミロアの娘 リンダ,Linde B01-036N Fire Emblem 0 Cipher Mint Booster 1 Mystery of FE Heroes
愛深き騎士 ミディア（エラッタ...,
天馬を駆る姉騎士 パオラ,Palla B01-039N Fire Emblem 0 Cipher Booster 1 Mint Mystery of FE Heroes
天馬を駆る女騎士 カチュア,Catria B01-041N Fire Emblem 0 Cipher Booster 1 Mint Mystery of FE Heroes
天馬を駆る妹騎士 エスト,Est B01-043N Fire Emblem 0 Cipher Booster 1 Mint Mystery of FE Heroes
愛深き勇者 アストリア（エラッ...,Astram: Love-Struck Hero B01-044N Fire Emblem 0 Cipher Mint FE Heroes
神竜族の王女 チキ,
アリティアの王女 エリス,Elice : B01-048N Fire Emblem 0 Cipher FE Booster Series 1 Mystery of
異邦の剣士 アテナ,Athena B01-049N Fire Emblem 0 Cipher Mint Mystery of FE Heroes
英雄王の末裔 クロム,Chrom : B01-052N Fire Emblem 0 Cipher FE Mint Booster Series 1 Awakening
聖王の血を引く者 ルキナ,Lucina B01-055N Fire Emblem 0 Cipher Mint Booster 1 Awakening FE Heroes
記憶を失くした軍師 ルフレ(女),Robin B01-058N  Fire Emblem 0 Cipher Mint Awakening FE Heroes
飛び跳ねシスター リズ,Lissa: Sprightly Cleric B01-060N  Fire Emblem 0 Cipher Mint Awakening FE Heroes
穏和な騎士団長 フレデリク,Frederick B01-061N Fire Emblem 0 Cipher Mint Booster 1 Awakening FE Heroes
貴族的な弓使い ヴィオール,Virion : B01-063ST Fire Emblem 0 Cipher FE Starter Pack 2 Awakening
勇敢な紅騎士 ソワレ,Sully B01-065N  Fire Emblem 0 Cipher NM if Fates FE Heroes
お人好しな碧騎士 ソール,
花占いの乙女 スミア,Sumia : B01-069ST Fire Emblem 0 Cipher FE Starter Pack 2 Awakening
女嫌いの剣士 ロンクー,
罵詈雑言の令嬢 マリアベル,
お菓子好き盗賊 ガイア,Gaius B01-074N Fire Emblem 0 Cipher Mint FE Booster 1 Awakening Heroes
若き天才騎士 ティアモ,Cordelia: Young Prodigy B01-076ST  Fire Emblem 0 Cipher NM Mystery of FE Heroes
不敵なる傭兵 グレゴ,
おてんばマムクート ノノ,
ペレジア王国の呪術師 サーリャ,Tharja B01-081N Fire Emblem 0 Cipher Mint Booster 1 Awakening FE Heroes
竜好きの竜騎士 セルジュ,Cherche B01-085N Fire Emblem 0 Cipher Mint Booster 1 Awakening #11
壊れた心の呪術師 ヘンリー,
異界より来た男の子 マーク(男),
鉄仮面の竜騎士 ジェローム,Gerome B01-090N  Fire Emblem 0 Cipher Mint Awakening FE Heroes
伝説の継承者 ウード,
秘めた憧憬 セレナ,Severa B01-095N Fire Emblem 0 Cipher Mint Booster 1 Awakening #11
二つの心を持つ弓兵 ノワール,Noire B01-096N  Fire Emblem 0 Cipher Mint Booster 1 Awakening FE Heroes
花咲く笑顔 アズール,
竜を秘めし王子 カムイ(男),Corrin B02-002N Fire Emblem 0 Cipher mint if Fates FE Heroes
白夜の第一王子 リョウマ,Ryoma B02-007N  Fire Emblem 0 Cipher Mint If Fates FE Heroes
白夜の第一王女 ヒノカ,
白夜の弟王子 タクミ,Takumi B02-011N  Fire Emblem 0 Cipher NM if Fates FE Heroes
白夜の妹王女 サクラ,Sakura B02-013N  Fire Emblem 0 Cipher Mint If Fates FE Heroes
白夜の影忍 サイゾウ,Saizo: Hoshido's Ace Ninja B02-015N  Fire Emblem 0 Cipher NM if Fates FE Heroes
古風な忍 カゲロウ,Kagero B02-017N  Fire Emblem 0 Cipher Mint If Fates FE Heroes
ぼんやり弓使い セツナ,Setsuna: Clumsy Archer B02-019N  Fire Emblem 0 Cipher NM if Fates FE Heroes
飄々とした僧 アサマ,Azama B02-021N  Fire Emblem 0 Cipher Mint If Fates FE Heroes
破天荒な侍 ヒナタ,Hinata B02-023N Fire Emblem 0 Cipher Mint If Fates FE Heroes
魔王顔の槍使い オボロ（エラッ...,Oboro B02-025N Fire Emblem 0 Cipher Mint if Fates FE Heroes
お転婆侍 カザハナ,Hana B02-027N Fire Emblem 0 Cipher Mint If Fates FE Heroes
眉目秀麗な武者 ツバキ,Subaki B02-029N Fire Emblem 0 Cipher Mint if Fates FE
ドジっ娘メイド フェリシア,Felicia B02-031N Fire Emblem 0 Cipher Mint If Fates FE Heroes
戦狂いの女武者 ユウギリ,Reina B02-032N Fire Emblem 0 Cipher Mint Booster 2 FE If Fates Heroes
お茶目な呪い師 オロチ,Orochi: B02-034N Fire Emblem 0 Cipher Mint if Fates FE Heroes
炎の娘 リンカ,Rinkah B02-036N Fire Emblem 0 Cipher Mint Booster 2 FE If Fates Heroes
少年呪い師 ツクヨミ,Hayato B02-038N Fire Emblem 0 Cipher Mint if Fates FE
恩返しの妖狐 ニシキ,Kaden: Leader of the Foxes B02-040N Fire Emblem 0 Cipher NM if Fates FE Heroes
竜の幼姫 カンナ(女),Kana Female B02-042N Fire Emblem 0 Cipher Mint Booster 2 FE If Fates Heroes
甘党の忍 グレイ,Asugi B02-044N Fire Emblem 0 Cipher Mint Booster 2 FE If Fates Heroes
天才肌の少女武者 マトイ,Caeldori B02-046N Fire Emblem 0 Cipher Mint if Fates FE Heroes
執念の呪い師 シャラ,Rhajat B02-048N  Fire Emblem 0 Cipher NM Awakening FE Heroes
見習い天馬武者 エマ,Emma: Pegasus Warrior Apprentice B02-050N Fire Emblem 0 Cipher Mint FE Heroes
竜を秘めし王女 カムイ(女),Corrin Female B02-052N Fire Emblem 0 Cipher Mint Booster 2 FE If Fates Heroes
暗夜の第一王子 マークス,Xander B02-057N  Fire Emblem 0 Cipher Mint if Fates FE Heroes
暗夜の第一王女 カミラ,Camilla B02-059ST Fire Emblem 0 Cipher Mint Starter 4 FE If Fates Heroes
暗夜の弟王子 レオン,Leo B02-061ST Fire Emblem 0 Cipher Mint Starter 4 FE If Fates Heroes
暗夜の妹姫 エリーゼ,Elise B02-063ST Fire Emblem 0 Cipher Mint Starter 4 FE If Fates Heroes
花咲く笑顔 ラズワルド,Laslow B02-065N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
殺戮本能 ピエリ,Peri B02-067N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
冷徹なる殺し屋 ベルカ,Beruka B02-069ST Fire Emblem 0 Cipher Mint Starter 4 FE If Fates Heroes
秘めた憧憬 ルーナ,Peri B02-071N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
力を封印せし者 オーディン,Odin B02-073ST Fire Emblem 0 Cipher Mint Starter 4 FE If Fates Heroes
愉悦の囁き ゼロ,Niles B02-075N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
怪力の重騎士 エルフィ,Effie B02-077N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
不運なヒーロー ハロルド,Arthur B02-079ST  Fire Emblem 0 Cipher Mint if Fates FE Heroes
忠実なる執事 ジョーカー,Jakob: B02-081ST(+) Fire Emblem 0 Cipher Starter Pack 2 Mint FE If Fates
忠節なる老騎士 ギュンター,Gunter B02-082ST Fire Emblem 0 Cipher Mint Starter 4 FE If Fates Heroes
呪われし呪術師 ニュクス,Nyx B02-084N  Fire Emblem 0 Cipher Mint If Fates FE Heroes
可憐な乙女戦士 シャーロッテ,Charlotte B02-086N Fire Emblem 0 Cipher Mint if Fates FE Heroes
強面の重騎士 ブノワ,Benny B02-088ST Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
人狼のリーダー フランネル,Keaton B02-090N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
竜の御子 カンナ(男),Kana B02-092N Fire Emblem 0 Cipher Mint if Fates FE Heroes
可愛らしい王子 フォレオ,Forrest B02-094N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
女の子大好き ソレイユ,Soleil B02-096N Fire Emblem 0 Cipher FE Booster 2 If Fates Heroes
受け継がれし感性 オフェリア,
黒陰の教師 シェイド,Shade B02-100N Fire Emblem 0 Cipher FE Booster 2 Heroes
クリミアの騎士 アイク,Ike B03-002N Fire Emblem 0 Cipher FE Booster 3 Radiant Dawn FE Heroes
遺された姫 エリンシア,Elincia B03-005N Fire Emblem 0 Cipher FE Booster 3 Radiant Dawn FE Heroes
世話好きな妹 ミスト,Mist B03-007ST Fire Emblem 0 Cipher Mint Starter 3 Radiant Dawn FE Heroes
赤髪の斧騎士 ティアマト,
黒衣の参謀 セネリオ,Soren:Shrouded Strategist B03-011N Fire Emblem 0 Cipher NM FE Heroes
穏やかな槍騎士 オスカー,
臆せぬ戦士 ボーレ,Boyd B03-015N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
小さき弓使い ヨファ,Rolf B03-017N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
病弱な神官 キルロイ,Rhys B03-018N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
辛辣な狙撃手 シノン,Shinon B03-019N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
惚れっぽい重歩兵 ガトリー,
元気いっぱいの剣士 ワユ,Mia B03-022N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
儚き魔法少女 イレース,Ilyana B03-024N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
明るい天馬騎士 マーシャ,
獣牙族の娘 レテ,Lethe B03-028ST Fire Emblem 0 Cipher Mint Starter 3 Radiant Dawn FE Heroes
神出鬼没の情報屋 フォルカ,Volke B03-029N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
熱血斧騎士 ケビン,Kieran B03-031N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
寡黙な民兵 ネフェニー,Nephenee B03-033ST Fire Emblem 0 Cipher Mint Starter 3 Radiant Dawn FE Heroes
さすらいの剣士 ツイハーク,Zihark B03-035N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
忠国の騎士 ジル,Jill B03-037N Fire Emblem 0 Cipher Mint FE Heroes Radiant Dawn
お嬢様騎士 ステラ,
神使親衛隊の副長 タニス,Tanith B03-039N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
気さくな戦士 ライ,Ranulf B03-041N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
紅竜の軍師 イナ,Ena B03-042N Fire Emblem 0 Cipher Mint Booster 3 Radiant Dawn FE Heroes
白夜王国の王女 カムイ(女),Corrin (Female) B03-052N Fire Emblem 0 Cipher Booster 3 Mint FE Awakening Heroes
闇の侍 レオン,Leo B03-056N Fire Emblem 0 Cipher Booster 3 Mint FE Awakening Heroes
可憐な忍 エリーゼ,Elise B03-057N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
涼風の忍 スズカゼ,Kaze B03-059N Fire Emblem 0 Cipher Mint Booster 3 If Fates FE Heroes
田舎娘 モズメ,Mozu B03-061N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
歌う天馬武者 シグレ,Shigure B03-064N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
未完の大器 シノノメ（エラッタ...,Shiro B03-066N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
前向きな弓使い キサラギ,
歌詠みの巫女 ミタマ,Mitama B03-070N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
冷静沈着の侍 ヒサメ,Hisame B03-071N Fire Emblem 0 Cipher Mint if Fates FE Heroes
じゃれつき妖狐 キヌ,Selkie B03-073N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
鶴翼の剣客 ユズ,Yuzu B03-075N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
暗夜王国の王子 カムイ(男),Corrin:Prince of Nohr B03-077N Fire Emblem 0 Cipher Mint if Fates FE Heroes
白き風の騎士 タクミ,Takumi B03-081N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
慈しみの重騎士 サクラ,Sakura B03-082N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
友情の騎士 サイラス,Silas B03-084N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
未来の暗夜王 ジークベルト,
無気力な杖使い ディーア,Dwyer B03-090N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
邪な空想 エポニーヌ,Nina B03-092N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
幸運なヒーロー ルッツ,Percy B03-093N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
臆病な重騎士 イグニス,Ignatius B03-094N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
人狼の娘 ベロア,Velouria B03-096N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
おっちょこちょいな騎士 ゾフィー,
謎多き行商人 アンナ,Anna B03-099N Fire Emblem 0 Cipher Booster 3 Mint FE If Fates Heroes
体当たりアイドル 織部 つばさ,Tsubasa Oribe B04-002N Fire Emblem 0 Cipher Mint Heroes Booster 4 Tokyo Mirage
幻影の天馬騎士 シーダ,Caeda B04-004N Fire Emblem 0 Cipher FE Heroes Booster Series 4 Tokyo Mirage
